Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2011-10-16,18.49,2011-11-20,19.08,Buy,24 days,Rise by 12.660000%,3.19,
2012-05-06,19.57,2012-05-27,21.77,Sell,14 days,Fall by -15.890000%,-11.26,
2013-08-25,24.48,2013-11-17,26.41,Sell,59 days,Fall by 0.440000%,-7.87,
2013-10-06,24.27,2013-11-17,26.41,Sell,29 days,Fall by -0.440000%,-8.82,
2013-11-17,26.41,2014-12-14,27.94,Buy,279 days,Rise by -0.030000%,5.79,
2014-01-26,24.81,2014-08-24,25.24,Sell,149 days,Fall by -1.160000%,-1.76,
2014-08-03,24.51,2014-11-16,27.65,Sell,74 days,Fall by -0.760000%,-12.81,
2014-11-16,27.65,2015-01-18,28.92,Buy,44 days,Rise by 7.700000%,4.59,
2014-11-23,28.22,2015-01-18,28.92,Buy,39 days,Rise by 5.550000%,2.5,
2016-01-10,21.18,2016-03-20,22.32,Buy,49 days,Rise by 8.690000%,5.37,
2016-10-16,22.82,2017-02-26,24.13,Sell,94 days,Fall by 4.080000%,-5.76,
2017-04-30,25.06,2017-08-13,26.8,Buy,74 days,Rise by 7.050000%,6.94,
2017-10-22,29.15,2017-12-03,32.45,Buy,29 days,Rise by 23.960000%,11.33,
2017-11-05,29.89,2017-12-17,32.37,Buy,29 days,Rise by 20.860000%,8.29,
2018-05-20,27.88,2018-08-05,29.87,Sell,54 days,Fall by -11.560000%,-7.13,
2018-10-28,32.98,2019-06-09,35.35,Buy,159 days,Rise by -11.940000%,7.2,
2018-11-11,35.19,2019-07-07,37.33,Buy,169 days,Rise by -12.720000%,6.08,
2018-12-23,29.04,2019-01-13,31.61,Sell,14 days,Fall by -23.130000%,-8.85,
2019-01-13,31.61,2019-03-10,32.53,Buy,39 days,Rise by 8.790000%,2.9,
2020-01-19,38.32,2020-03-08,39.08,Sell,34 days,Fall by -2.420000%,-1.97,
2020-04-19,44.04,2020-09-27,45.76,Buy,114 days,Rise by -10.880000%,3.9,
2020-09-06,47.61,2020-12-06,49.64,Buy,64 days,Rise by 6.140000%,4.26,
2020-11-15,50.18,2021-09-19,48.24,Buy,219 days,Rise by -13.700000%,-3.86,
2021-01-10,48.88,2021-09-19,48.24,Buy,179 days,Rise by -11.400000%,-1.3,
2021-05-30,47.34,2021-09-05,49.75,Buy,69 days,Rise by 6.630000%,5.08,
2021-07-25,47.48,2021-09-05,49.75,Buy,29 days,Rise by 5.480000%,4.79,
2021-08-08,48.41,2021-09-05,49.75,Buy,19 days,Rise by 3.440000%,2.77,
2022-01-30,45.84,2022-04-03,50.34,Sell,44 days,Fall by 13.320000%,-9.81,
2022-04-17,52.36,2023-09-24,54.12,Buy,374 days,Rise by -20.220000%,3.36,
2022-05-22,39.73,2022-07-17,43.02,Sell,39 days,Fall by -7.850000%,-8.28,
2022-06-19,39.43,2022-07-17,43.02,Sell,19 days,Fall by -8.680000%,-9.11,
2023-03-05,46.89,2023-04-09,50.27,Sell,24 days,Fall by -4.090000%,-7.2,
2023-07-30,53.3,2024-02-11,56.43,Buy,139 days,Rise by 2.960000%,5.86,
2023-12-10,50.29,2024-01-28,54.76,Sell,34 days,Fall by -79.850000%,-8.89,
2024-03-17,60.68,2024-06-16,67.02,Buy,64 days,Rise by 57.710000%,10.45,
2024-05-26,65.38,2024-07-07,70.04,Buy,29 days,Rise by 46.380000%,7.13,
2025-03-16,85.35,2025-04-13,92.8,Sell,19 days,Fall by -10.600000%,-8.73,
2025-07-06,98.36,2025-10-05,102.07,Buy,64 days,Rise by 2.870000%,3.77,
