Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1990-01-31,201.94,1990-05-31,236.15,1985-10-31-1989-10-31,106.75-238.845,Sell,86 days,-16.94%,Fall by 26.93%,-16.94%,
1990-03-31,213.145,1990-10-31,172.555,1987-10-31-1989-10-31,126.25-238.845,Buy,152 days,-19.04%,Rise by 61.69%,-35.98%,
1990-04-30,205.815,1990-05-31,236.15,1987-10-31-1989-10-31,126.25-238.845,Sell,23 days,-14.74%,Fall by 26.93%,-50.72%,
1990-08-31,193.615,1990-09-30,177.055,1987-10-31-1990-07-31,126.25-246.815,Sell,20 days,8.55%,Fall by -69.02%,-42.17%,
1990-09-30,177.055,1990-12-31,200.53,1985-10-31-1990-07-31,106.75-246.815,Sell,65 days,-13.26%,Fall by -49.23%,-55.43%,
1992-04-30,307.86,1992-10-31,329.155,1990-10-31-1992-01-31,162.55-357.7,Sell,131 days,-6.92%,Fall by -3.28%,-62.35%,
1992-06-30,301.23,1992-11-30,350.96,1985-10-31-1992-01-31,106.75-357.7,Sell,109 days,-16.51%,Fall by 3.14%,-78.85%,
1992-10-31,329.155,1994-06-30,360.3,1990-10-31-1992-01-31,162.55-357.7,Buy,433 days,9.46%,Rise by 66.19%,-69.39%,
1993-06-30,366.125,2000-07-31,3609.3501,1990-10-31-1993-01-31,162.55-384.675,Buy,1848 days,885.82%,Rise by -35.12%,816.43%,
1994-08-31,397.9,1998-10-31,1400.52,1990-10-31-1994-03-31,162.55-418.99,Buy,1087 days,251.98%,Rise by 214.01%,1068.41%,
2000-04-30,3773.1799,2000-05-31,3324.0801,1987-10-31-2000-03-31,126.25-4816.3501,Sell,22 days,11.9%,Fall by 24.59%,1080.31%,
2000-05-31,3324.0801,2000-06-30,3763.79,1994-06-30-2000-03-31,350.03-4816.3501,Sell,22 days,-13.23%,Fall by 33.4%,1067.08%,
2001-11-30,1596.05,2020-05-31,9555.5303,1985-10-31-2000-03-31,106.75-4816.3501,Buy,4825 days,498.7%,Rise by 70.79%,1565.78%,
2004-05-31,1466.22,2005-04-30,1420.79,2002-10-31-2004-01-31,795.25-1559.47,Buy,239 days,-3.1%,Rise by 20.41%,1562.68%,
2004-08-31,1368.6801,2004-10-31,1486.72,2002-10-31-2004-01-31,795.25-1559.47,Sell,43 days,-8.62%,Fall by 4.43%,1554.06%,
2004-10-31,1486.72,2025-05-31,21340.9902,1994-06-30-2000-03-31,350.03-4816.3501,Buy,5369 days,1335.44%,Rise by 21.17%,2889.5%,
2005-04-30,1420.79,2005-07-31,1605.14,2002-10-31-2004-12-31,795.25-1635.7,Sell,64 days,-12.98%,Fall by 5.96%,2876.53%,
2005-12-31,1645.2,2006-08-31,1579.73,2004-08-31-2004-12-31,1301.9301-1635.7,Buy,173 days,-3.98%,Rise by 13.45%,2872.55%,
2006-06-30,1575.23,2006-07-31,1509.4301,2000-03-31-2002-10-31,1007.72-4049.98,Sell,21 days,4.18%,Fall by -15.62%,2876.72%,
2006-07-31,1509.4301,2006-10-31,1732.54,2002-10-31-2006-01-31,795.25-1761.46,Sell,66 days,-14.78%,Fall by -0.73%,2861.94%,
2006-09-30,1654.13,2025-10-31,25858.127,2002-10-31-2004-12-31,795.25-1635.7,Buy,4979 days,1463.25%,Rise by 0.0%,4325.19%,
2008-01-31,1841.42,2008-02-29,1745.27,2006-07-31-2007-10-31,1446.77-2239.23,Sell,21 days,5.22%,Fall by 23.52%,4330.41%,
2008-02-29,1745.27,2008-05-31,2032.5699,2004-08-31-2007-10-31,1301.9301-2239.23,Sell,65 days,-16.46%,Fall by 34.33%,4313.95%,
2008-05-31,2032.5699,2009-04-30,1394.33,2004-08-31-2006-01-31,1301.9301-1761.46,Buy,238 days,-31.4%,Rise by 33.42%,4282.55%,
2008-06-30,1837.09,2008-09-30,1594.63,2002-10-31-2007-10-31,795.25-2239.23,Sell,66 days,13.2%,Fall by 29.95%,4295.75%,
2008-10-31,1334.78,2008-10-31,1334.78,2004-08-31-2006-01-31,1301.9301-1761.46,Sell,0 days,-0.0%,Fall by 0%,4295.75%,
2009-01-31,1180.25,2010-08-31,1767.4301,2002-10-31-2006-01-31,795.25-1761.46,Buy,411 days,49.75%,Rise by 36.02%,4345.5%,
2010-09-30,1998.04,2010-12-31,2217.8601,2006-01-31-2008-11-30,1382.65-1633.62,Sell,66 days,-11.0%,Fall by 3.55%,4334.5%,
2011-10-31,2360.0801,2012-11-30,2677.8799,2006-07-31-2007-10-31,1446.77-2239.23,Buy,284 days,13.47%,Rise by 38.02%,4347.96%,
2011-12-31,2277.8301,2012-02-29,2623.1001,2007-10-31-2008-11-30,1382.65-2088.79,Sell,42 days,-15.16%,Fall by -48.39%,4332.8%,
2012-08-31,2772.24,2012-08-31,2772.24,1990-10-31-2000-03-31,162.55-4816.3501,Buy,0 days,0.0%,Rise by 0%,4332.8%,
2013-01-31,2731.53,2013-01-31,2731.53,2008-11-30-2012-09-30,1018.86-2878.3799,Buy,0 days,0.0%,Rise by 0%,4332.8%,
2016-04-30,4341.2998,2016-04-30,4341.2998,2008-11-30-2015-12-31,1018.86-4739.75,Buy,0 days,0.0%,Rise by 0%,4332.8%,
2022-01-31,14930.0498,2022-02-28,14237.8096,2018-12-31-2021-11-30,5895.1201-16764.8594,Sell,20 days,4.64%,Fall by 13.81%,4337.44%,
2022-02-28,14237.8096,2022-04-30,12854.7998,2015-08-31-2021-11-30,3787.23-16764.8594,Sell,44 days,9.71%,Fall by 14.65%,4347.15%,
2022-05-31,12642.0996,2022-06-30,11503.7197,2008-11-30-2021-11-30,1018.86-16764.8594,Sell,22 days,9.0%,Fall by 4.9%,4356.16%,
2022-08-31,12272.0303,2022-08-31,12272.0303,2006-07-31-2021-11-30,1446.77-16764.8594,Buy,0 days,0.0%,Rise by 0%,4356.16%,
2022-12-31,10939.7598,2022-12-31,10939.7598,2015-08-31-2021-11-30,3787.23-16764.8594,Buy,0 days,0.0%,Rise by 0%,4356.16%,
2023-12-31,16825.9297,2025-05-31,21340.9902,2018-12-31-2021-11-30,5895.1201-16764.8594,Buy,369 days,26.83%,Rise by 21.17%,4382.99%,
