Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2000-06-30,3763.79,2000-09-30,3570.6101,1987-12-31-2000-03-31,126.25-4816.3501,Sell,65 days,5.13%,Fall by 48.74%,5.13%
2002-03-31,1452.8101,2023-03-31,13181.3496,1985-12-31-2000-03-31,106.75-4816.3501,Buy,5479 days,807.3%,Rise by 72.05%,812.43%
2007-03-31,1772.36,2009-12-31,1860.3101,2002-12-31-2004-12-31,795.25-1635.7,Buy,718 days,4.96%,Rise by 25.73%,817.4%
2008-03-31,1781.9301,2008-09-30,1594.63,2006-09-30-2007-12-31,1446.77-2239.23,Sell,131 days,10.51%,Fall by -39.08%,827.91%
2008-12-31,1211.65,2008-12-31,1211.65,2002-12-31-2007-12-31,795.25-2239.23,Sell,0 days,-0.0%,Fall by 0%,827.91%
2011-03-31,2338.99,2024-12-31,21012.1699,2002-12-31-2007-12-31,795.25-2239.23,Buy,3588 days,798.34%,Rise by 23.06%,1626.25%
2012-03-31,2755.27,2014-12-31,4236.2798,2006-09-30-2007-12-31,1446.77-2239.23,Buy,717 days,53.75%,Rise by 8.43%,1680.0%
2016-03-31,4483.6602,2016-03-31,4483.6602,1987-12-31-2000-03-31,126.25-4816.3501,Buy,0 days,0.0%,Rise by 0%,1680.0%
2022-06-30,11503.7197,2022-09-30,10971.2197,2008-12-31-2021-12-31,1018.86-16764.8594,Sell,66 days,4.63%,Fall by -91.52%,1684.63%
2022-12-31,10939.7598,2023-03-31,13181.3496,2006-09-30-2021-12-31,1446.77-16764.8594,Sell,64 days,-20.49%,Fall by -72.05%,1664.14%
2023-06-30,15179.21,2023-06-30,15179.21,2002-12-31-2021-12-31,795.25-16764.8594,Buy,0 days,0.0%,Rise by 0%,1664.14%
